,llama_gc_guess,llama_gc_ask_confidence,llama_gc_tok_confidence
812,No,0.8,0.6784922427817967
813,No,0.9,0.7768912214846705
814,No,0.8,0.939271872113966
815,No,0.9,0.9986094525725092
816,No,0.9,0.9990251041234305
817,No,0.9,0.990092241145132
818,Yes,0.6,0.970359897710435
819,Yes,0.6,0.9704032265373157
820,No,0.8,0.7051689996526459
821,Yes,0.6,0.7298683961597565
822,No,0.7,0.4987322683976966
823,Yes,0.6,0.7298334636479142
824,Yes,0.7,0.9922855038396119
825,Yes,0.6,0.9574707448600482
826,Yes,0.7,0.983898566517742
827,Yes,0.7,0.9952226131215623
828,Yes,0.7,0.9952837789058223
829,Yes,0.7,0.9738378408187157
830,Yes,0.6,0.529420187314201
831,Yes,0.6,0.8928207399236496
832,Yes,0.6,0.9667602838967854
833,Yes,0.7,0.9888331716499051
834,Yes,0.6,0.8664069085296835
835,Yes,0.7,0.9888466936497065
836,Yes,0.6,0.6213264669782201
837,Yes,0.7,0.9922540476085719
838,No,0.8,0.49943047344831065
839,No,0.8,0.7976943431925153
840,No,0.8,0.7301974876518215
841,Yes,0.6,0.5307842730393233
842,No,0.8,0.9952887384584895
843,Yes,0.6,0.9140008099307759
844,Yes,0.7,0.9737383635823132
845,Yes,0.6,0.5915564009954757
846,Yes,0.7,0.9922657847812458
847,Yes,0.7,0.9794303017467589
848,Yes,0.6,0.6505242118579337
849,No,0.8,0.6219445744700903
850,No,0.9,0.997013099531499
851,No,0.9,0.6510929492096044
852,No,0.9,0.9953055073150234
853,No,0.9,0.993982622683215
854,No,0.9,0.866041696714217
855,No,0.8,0.9792207322436869
856,No,0.9,0.9993690659118264
857,No,0.9,0.9966593894024691
858,No,0.9,0.9818900770602064
859,No,0.9,0.9958608526948828
860,No,0.9,0.9974434338480318
861,No,0.9,0.9931793132219983
862,No,0.9,0.9889048625517708
863,No,1.0,0.9996961086837474
864,No,0.9,0.9923034627737454
865,No,0.9,0.49932153307556404
866,No,0.9,0.9981939092882722
867,No,0.9,0.9912851693783681
868,No,0.9,0.9901606085697728
869,No,1.0,0.99967406886377
870,No,1.0,0.999603905280798
871,No,1.0,0.9994995715610815
872,No,0.9,0.9979987933286896
873,No,1.0,0.99978344363029
874,No,0.9,0.7298149322593744
875,No,0.9,0.9039829159389181
876,No,0.9,0.9839687358393511
877,No,0.9,0.9795606844220908
878,No,0.9,0.9995729363644044
879,No,1.0,0.9996703757799583
880,No,1.0,0.9995780580059931
881,No,0.8,0.9042803305616582
882,No,0.9,0.9969741152757735
883,No,0.8,0.9462202785111793
884,No,0.9,0.9996429764830677
885,Yes,0.6,0.7300137124692895
886,No,0.8,0.5306248138308749
887,No,0.9,0.9768863415724155
888,No,0.9,0.9794996068885303
889,No,0.9,0.8170978808868249
890,No,0.9,0.9967387332854373
891,No,0.9,0.976651023811694
892,No,0.8,0.5303048695939666
893,No,0.9,0.9994202638709448
894,No,0.8,0.7301188672927387
895,No,0.9,0.9979755222751608
896,No,0.9,0.9997025421295748
897,No,0.9,0.9958379176104016
898,No,0.9,0.9988929382221553
899,No,0.9,0.8798971781920589
900,No,1.0,0.999758778600341
901,No,0.9,0.9142388787720149
902,No,0.9,0.9988878234923467
903,No,1.0,0.9996466693492839
904,No,0.9,0.9667419022058854
905,No,0.9,0.9901357152024557
906,No,0.9,0.999216812759759
907,No,0.9,0.9988962686714312
908,No,0.9,0.9988935329112012
909,No,0.9,0.9979682801272997
910,No,0.9,0.9993182303443308
911,No,0.9,0.999853274898161
912,No,1.0,0.9993656132400722
913,No,0.8,0.9576068229698912
914,No,0.9,0.9396379066447483
915,Yes,0.7,0.9967107839357107
916,Yes,0.6,0.9577176816367687
917,No,0.9,0.9702753838689171
918,No,0.9,0.9939932226789069
919,No,0.9,0.993168848162989
920,No,0.8,0.6783240683060995
921,No,0.8,0.9703630408470015
922,No,0.8,0.9939594207466504
923,No,0.9,0.99891779836355
924,No,0.9,0.999686458709013
925,No,0.9,0.9991469513848006
926,No,1.0,0.9998641198829178
927,No,0.9,0.9980213531754357
928,No,0.9,0.730655865073302
929,No,0.9,0.9523316910090802
930,No,0.8,0.9887317731346489
931,No,0.9,0.998614564365638
932,No,0.9,0.9998164513923169
933,Yes,0.6,0.9393963069433754
934,No,0.9,0.9874283866206448
935,No,0.8,0.7540826098896408
936,Yes,0.6,0.9837607972445149
937,No,0.9,0.932146168630917
938,No,1.0,0.9998407617436356
939,No,1.0,0.9998414767838852
940,No,0.9,0.9434250308095374
941,No,0.9,0.9992132421382897
942,No,0.8,0.9957872042813418
943,No,1.0,0.9996496474855838
944,No,0.9,0.9998402850698193
945,No,0.9,0.9997276809372253
946,No,0.9,0.9997189834816779
947,No,1.0,0.9998841419983222
948,No,0.8,0.892135756958556
949,No,1.0,0.9998377824705392
950,No,1.0,0.9998656691760569
951,No,1.0,0.9998784213083194
952,No,0.9,0.9998334923544098
953,No,0.9,0.9995640033950071
954,No,0.9,0.9993088257319442
955,No,1.0,0.9998847379031397
956,No,1.0,0.999897967263424
957,No,1.0,0.9998308706266454
958,No,1.0,0.9998454094489259
959,No,1.0,0.9999464778947144
960,No,1.0,0.9998331348443508
961,No,1.0,0.9999336048345919
962,No,1.0,0.9998231247018958
963,No,1.0,0.9998896243796895
964,No,1.0,0.9998765144262002
965,No,1.0,0.9999066678402974
966,No,0.9,0.9981809625011006
967,No,0.9,0.9994920689439135
968,No,0.9,0.9993083495734817
969,No,0.9,0.9990265318457037
970,No,0.9,0.9995093369917644
971,No,0.9,0.9996861012806234
972,No,1.0,0.9998874790916995
973,No,0.9,0.9986111168581545
974,No,0.9,0.9991214847252214
975,No,0.9,0.9998102548156492
976,No,0.9,0.9999022579399389
977,No,0.9,0.9998219330388024
978,No,0.9,0.9990071388506837
979,No,0.9,0.9992095524726733
980,No,0.9,0.9997410253102584
981,No,1.0,0.9998993974844581
982,No,0.9,0.9998070374063454
983,No,0.9,0.9998013176012303
984,No,0.9,0.9995070742927462
985,No,0.9,0.9988831847443774
986,No,0.9,0.9992313337830061
987,No,0.9,0.9997830861526756
988,No,0.9,0.9993775191734431
989,No,1.0,0.9998704362928156
990,No,0.9,0.9993820435246498
991,No,0.9,0.9998292022712378
992,No,0.9,0.9994418162011424
993,No,0.9,0.9993990696510955
994,No,0.9,0.999597711345122
995,No,0.9,0.9998704362928156
996,No,0.8,0.9967296140846017
997,No,0.8,0.9225388594157099
998,No,0.9,0.9991375500127342
999,No,0.9,0.9995212463827807
1000,No,0.9,0.9996700184155075
1001,No,0.8,0.9939437571537268
1002,No,0.9,0.9982165966095845
1003,No,1.0,0.9998361140890487
1004,No,1.0,0.9998665034129377
1005,No,1.0,0.999917394786764
1006,No,1.0,0.9998609021111264
1007,No,1.0,0.999896298672378
1008,No,1.0,0.9999102434642076
1009,No,1.0,0.9998272955702814
1010,No,1.0,0.9999038073576505
1011,No,1.0,0.9998777062270985
1012,No,1.0,0.9999378958168175
1013,No,1.0,0.9998711513688372
1014,No,1.0,0.9998993974844581
1015,No,1.0,0.9998791363900517
1016,No,1.0,0.9999350351575294
1017,No,1.0,0.9998605445767166
1018,No,1.0,0.9998897435685532
1019,No,1.0,0.9998626897559931
1020,No,1.0,0.9999356311290551
1021,No,1.0,0.9998544666422595
1022,No,1.0,0.999922043204773
1023,No,1.0,0.9998846187221477
1024,No,1.0,0.9998703171135284
1025,No,1.0,0.9999431404007152
1026,No,1.0,0.9999067870239174
1027,No,1.0,0.9998856913588614
1028,No,1.0,0.9999479082542545
1029,No,1.0,0.9998731774057923
1030,No,1.0,0.9998359949138526
1031,No,1.0,0.9998875982730323
1032,No,1.0,0.9999073829640566
1033,No,1.0,0.9999034498006232
1034,No,1.0,0.9998730582261783
1035,No,1.0,0.9999040457314982
1036,No,1.0,0.9998337306896703
1037,No,0.9,0.9999146534361616
1038,No,1.0,0.9998095398413754
1039,No,1.0,0.9998868831779733
1040,No,1.0,0.9998278914121209
1041,No,0.95,0.9997021846954348
1042,No,1.0,0.9998352798920728
1043,No,1.0,0.9998696020381034
1044,No,1.0,0.9998429068368195
1045,No,1.0,0.9999132231714799
1046,No,1.0,0.9999197785820156
1047,No,0.9,0.9996476223379697
1048,No,1.0,0.9998990399290077
1049,No,0.9,0.9922400811916248
1050,No,0.9,0.9998281297460464
1051,No,1.0,0.9999111969660766
1052,No,0.9,0.993179078279566
1053,No,1.0,0.9998715088924898
1054,No,1.0,0.9997459103861647
1055,No,1.0,0.9999076213387565
1056,No,1.0,0.9998912929450474
1057,No,1.0,0.9998867639967257
1058,No,1.0,0.9999208513000997
1059,No,1.0,0.9998853338155873
1060,No,1.0,0.9999285987313362
1061,No,1.0,0.9998991591117187
1062,No,1.0,0.9999356311290551
1063,No,1.0,0.9999066678402974
1064,No,0.9,0.9839485387604252
1065,No,0.9,0.9980072235556624
1066,No,0.9,0.9994551529479262
1067,No,1.0,0.9997994110116466
1068,No,0.9,0.9997621148606896
1069,No,1.0,0.9998135914223677
1070,No,0.9,0.9992120519145813
1071,No,0.9,0.9994002603302633
1072,No,1.0,0.9999198977744738
1073,No,1.0,0.9998511297681834
1074,No,1.0,0.9999221623902257
1075,Yes,0.8,0.999710524451331
1076,No,0.8,0.9977180698023397
1077,No,0.8,0.998757120937366
1078,No,1.0,0.9998697212173053
1079,No,1.0,0.9999159645108857
1080,No,1.0,0.9998721047897782
1081,No,1.0,0.9999409948851344
1082,No,1.0,0.9999016620101295
1083,No,1.0,0.9998697212173053
1084,No,0.9,0.9998569693123998
1085,No,0.9,0.9999362271009362
1086,No,0.9,0.9993944261438747
1087,No,0.9,0.9998209796948009
1088,No,0.9,0.9940028808494672
1089,No,1.0,0.999952795348734
1090,No,1.0,0.9998655499973379
1091,No,0.9,0.9998146639174146
1092,No,1.0,0.9998793747507427
1093,No,1.0,0.9998860489022633
1094,No,1.0,0.9998057266053867
1095,Yes,0.6,0.52287560550579
1096,No,0.8,0.9463009749980641
1097,No,0.8,0.9519510621186911
1098,No,1.0,0.9994462220492041
1099,No,0.9,0.9995556660832322
1100,Yes,0.6,0.8491386016854102
1101,No,0.9,0.9665936369732497
1102,No,1.0,0.999669780133819
1103,No,0.8,0.9666760637585976
1104,No,0.9,0.9994447931453926
1105,No,1.0,0.9998557775653183
1106,No,0.9,0.9967442997636821
1107,No,0.8,0.9135718840843274
1108,No,0.8,0.8799424926672164
1109,Yes,0.6,0.8165880361680551
1110,No,0.9,0.9998031050231739
1111,No,1.0,0.9999228775396172
1112,No,0.9,0.9913117608448182
1113,No,0.9,0.9980017617921648
1114,No,0.9,0.9874078141423924
1115,No,1.0,0.9998150214063196
1116,No,1.0,0.999861259645664
1117,Yes,0.6,0.5915316845959289
1118,No,0.9,0.9947076092469762
1119,No,0.9,0.9958523404327738
1120,No,0.9,0.994693219678467
1121,Yes,0.6,0.5907801789816949
1122,No,0.8,0.923483672464045
1123,Yes,0.6,0.5614246097751596
1124,No,0.8,0.9814166747239422
1125,No,0.9,0.9991325518568328
1126,No,1.0,0.9997674767512669
1127,No,0.8,0.8920518899461741
1128,Yes,0.6,0.5307984150597144
1129,No,0.8,0.8805258757263822
1130,No,0.9,0.990212035942151
1131,No,0.8,0.9319163789661342
1132,No,0.8,0.7540079119646313
1133,No,0.8,0.9145354021935762
1134,Yes,0.7,0.8803705384710085
1135,No,0.8,0.6501098469949333
1136,Yes,0.6,0.816988781658433
1137,No,0.8,0.7052578174833476
1138,No,0.8,0.9146542633744613
1139,No,0.8,0.5615402715934341
1140,No,0.8,0.7760398371759475
1141,No,0.8,0.5617950391772929
1142,Yes,0.6,0.9146567575600046
1143,Yes,0.7,0.9794575193206183
1144,No,0.9,0.892934217511435
1145,No,0.8,0.5618364958718888
1146,No,0.8,0.7764588870529909
1147,Yes,0.6,0.9459815781841503
1148,No,0.8,0.5618273871921118
1149,No,0.9,0.9932228229286972
1150,No,0.8,0.9888640617200848
1151,No,0.8,0.9397232718613081
1152,No,0.8,0.9931342788258575
1153,No,0.8,0.7049078652207427
1154,No,0.8,0.9768708696990138
1155,No,0.8,0.754390828301692
1156,Yes,0.8,0.9977046606453249
1157,Yes,0.7,0.9817644735352332
1158,No,0.9,0.9839689667702369
1159,No,0.9,0.9146891757760393
1160,No,0.9,0.9993469214708518
1161,No,0.9,0.9986157531801166
1162,No,0.9,0.9995594774054927
1163,No,0.9,0.9993020402335195
1164,No,0.9,0.7533033875952386
1165,No,0.8,0.9855134844123027
1166,No,1.0,0.999861259645664
1167,No,0.9,0.9997529401969801
1168,No,1.0,0.9996078360949902
1169,No,0.9,0.9971489171599042
1170,No,1.0,0.9997735536331779
1171,No,0.9,0.9997474593070107
1172,No,0.9,0.9986187252225049
1173,No,1.0,0.9999259765140984
1174,No,0.9,0.9993706137252826
1175,No,0.9,0.9991326708464072
1176,No,0.9,0.9996320171607799
1177,No,0.9,0.9952931080390602
1178,No,0.9,0.9992873981859121
1179,No,1.0,0.9998809241038948
1180,No,1.0,0.9999417100552707
1181,No,1.0,0.999894987645265
1182,No,0.9,0.9993212065132902
1183,No,1.0,0.9998421918100967
1184,Yes,0.6,0.5607719489470974
1185,No,0.9,0.9768336712452166
1186,No,0.9,0.9958712566180776
1187,No,0.9,0.9958714931248384
1188,No,1.0,0.9999096475223637
1189,No,1.0,0.9998408809193999
1190,No,1.0,0.9998050116343511
1191,No,0.9,0.9889119735366696
1192,No,0.8,0.9613235148962803
1193,No,0.9,0.9932118865857862
1194,No,0.9,0.9995653135445046
1195,No,0.8,0.7765723289823233
1196,No,0.9,0.9624569189739257
1197,No,0.9,0.9990186793403005
1198,No,0.9,0.9993014450686017
1199,No,0.9,0.9913189066786786
1200,No,1.0,0.9997459103861647
1201,No,0.9,0.9996034288071798
1202,No,0.8,0.5916460727230408
1203,No,0.9,0.9994586062780848
1204,No,0.8,0.6213603169244867
1205,No,0.9,0.9977270884003915
1206,No,0.9,0.9998753226267224
1207,Yes,0.6,0.6764894581425047
1208,No,0.9,0.9996739497224358
1209,No,0.9,0.9736954154258303
1210,No,1.0,0.9998674568439967
1211,No,0.9,0.9985358725518133
1212,No,0.9,0.9996780002157216
1213,No,1.0,0.999795836184163
1214,No,0.9,0.9977585364711614
1215,No,0.9,0.9984141742580616
1216,No,1.0,0.9998221713713075
1217,No,1.0,0.9997986960451274
1218,No,0.9,0.9996095037028152
1219,No,0.9,0.9040047382424489
1220,No,0.9,0.9982260994237955
1221,No,0.9,0.999758301994707
1222,No,0.9,0.9995983069192275
1223,No,0.9,0.9967477342122562
1224,No,0.9,0.9963298334833933
1225,Yes,0.6,0.6218016088848564
1226,No,0.8,0.7307083017366938
1227,No,0.9,0.9990173706050925
1228,No,0.9,0.998444952623781
1229,No,0.9,0.997419239857832
1230,No,0.8,0.8513692021819023
1231,No,0.8,0.9838213690011803
1232,No,0.8,0.9984122729579601
1233,No,1.0,0.9998699595757519
1234,No,1.0,0.9999395645427589
1235,No,0.9,0.9997877333279853
1236,No,1.0,0.9999229967324447
1237,No,1.0,0.9998343265353449
1238,No,0.9,0.998019690802169
1239,No,0.9,0.9990496139878328
1240,No,0.9,0.9995663854968585
1241,No,0.9,0.9992472835203409
1242,No,0.9,0.9996668018793521
1243,Yes,0.7,0.966552649458964
1244,No,0.9,0.9995245810795839
1245,No,0.9,0.9967519978741834
1246,Yes,0.6,0.9130656443443423
1247,No,0.9,0.9913425713892577
1248,No,1.0,0.9998578035420218
1249,No,1.0,0.999814783075519
1250,No,0.9,0.9751545417971693
1251,No,0.9,0.9974463988017483
1252,No,0.8,0.9922804566733607
1253,No,0.9,0.998620508335929
1254,No,0.9,0.9995675765499131
1255,No,0.9,0.9984284342404653
1256,No,0.9,0.996329005097026
1257,No,1.0,0.9998419534582696
1258,No,0.9,0.987463373048675
1259,No,0.9,0.9997292298298281
1260,No,1.0,0.9998808049160824
1261,No,0.9,0.9994486036376637
1262,No,0.9,0.9994715861590231
1263,No,0.8,0.9901600239211856
1264,No,0.8,0.9931906020863646
1265,No,0.9,0.9997729578673664
1266,No,1.0,0.9999029730532689
1267,No,0.9,0.9958518678921354
1268,No,1.0,0.9995902072639825
1269,No,1.0,0.9997011124519718
1270,No,1.0,0.9997219620661811
1271,No,1.0,0.9998591144694557
1272,No,0.9,0.9988866341214071
1273,No,0.8,0.7767786358133825
1274,No,0.9,0.9874888301235095
1275,Yes,0.6,0.9991226747247364
1276,No,0.8,0.9462754596126582
1277,No,0.8,0.9464009033672368
1278,No,0.9,0.98745209824167
1279,No,0.8,0.9977129671280774
1280,No,0.9,0.9993927592148026
1281,No,1.0,0.9998667417706172
1282,No,0.8,0.9450346909962888
1283,No,0.9,0.9967546036090562
1284,No,0.9,0.9967542483022702
1285,No,0.9,0.9995687676334781
1286,No,0.9,0.9984063313894218
1287,Yes,0.95,0.9998737733040751
1288,No,0.8,0.6212925818440778
1289,Yes,0.8,0.9981936717651472
1290,No,0.8,0.8799633543689024
1291,No,0.9,0.9818939836256952
1292,No,0.9,0.9901929842546799
1293,Yes,0.6,0.6784057645965944
1294,Yes,0.6,0.7975396306900586
1295,Yes,0.6,0.7975184056723562
1296,No,0.8,0.9147568031778416
1297,Yes,0.6,0.9043802586619591
1298,No,0.8,0.7307328010523204
1299,No,0.9,0.9958563600515103
1300,Yes,0.6,0.8173095707984677
1301,No,0.9,0.9974625288895954
1302,Yes,0.7,0.9794760460929872
1303,No,0.8,0.651176042790449
1304,No,0.8,0.6206418646003801
1305,No,0.8,0.9738682533812544
1306,No,0.8,0.6222232980002905
1307,No,0.8,0.999125054786175
1308,No,0.9,0.9967653814631405
1309,No,0.8,0.9818901904528058
1310,Yes,0.6,0.8907960848182372
1311,Yes,0.95,0.9998491038195524
1312,Yes,0.8,0.9994224071748239
1313,No,0.9,0.9984180957736003
1314,No,0.9,0.9980050862493733
1315,No,0.9,0.9998163322194643
1316,No,0.9,0.9995131479919229
1317,No,0.9,0.9996006891901057
1318,No,0.9,0.9997200557734044
1319,No,0.9,0.998887585687817
1320,No,0.9,0.9994776594389287
1321,No,0.9,0.9980029489476615
1322,No,1.0,0.9999334856404999
1323,No,1.0,0.9998687677986372
1324,No,1.0,0.999908932396985
1325,No,1.0,0.999824197207169
1326,No,1.0,0.9999134615475722
1327,No,1.0,0.9996502431197272
1328,No,1.0,0.9999198977744738
1329,No,1.0,0.999814306414088
1330,No,1.0,0.9998874790916995
1331,No,1.0,0.9997287532382807
1332,No,1.0,0.9998839036292196
1333,No,1.0,0.999726608666416
1334,No,1.0,0.9998800898331569
1335,No,1.0,0.999936823065897
1336,No,1.0,0.999881281645592
1337,No,1.0,0.9997227960667769
1338,No,1.0,0.9999337240286982
1339,No,0.9,0.9795650305668984
1340,No,0.9,0.9939803847613687
1341,No,1.0,0.9993909732681603
1342,No,1.0,0.9982483131016952
1343,No,1.0,0.9998682910823691
1344,No,1.0,0.9998993974844581
1345,No,1.0,0.9999102434642076
1346,No,0.9,0.9967488001260282
1347,Yes,0.6,0.6450752400021814
1348,No,0.9,0.9953131834216113
1349,No,1.0,0.9997389998029483
1350,No,0.8,0.8351949573120032
1351,No,0.8,0.7307223043560748
1352,No,0.9,0.9858305936983898
1353,No,0.9,0.9705970225387006
1354,No,0.9,0.8931055322551027
1355,No,1.0,0.9998841419983222
1356,No,1.0,0.9998690061568565
1357,Yes,0.7,0.931987300715663
1358,No,0.9,0.9998330156695097
1359,Yes,0.7,0.9995133861780972
1360,No,0.9,0.9996174845543703
1361,No,0.9,0.9998999934056426
1362,No,0.9,0.9143957431816719
1363,No,0.9,0.9996429764830677
1364,No,0.9,0.995818766491493
1365,No,1.0,0.999914891812595
1366,No,0.9,0.9979857328913763
1367,No,0.9,0.9996015229731628
1368,No,1.0,0.999876276066191
1369,No,0.9,0.999613434568115
1370,No,0.9,0.9992410939755632
1371,No,1.0,0.9999203745371731
1372,No,1.0,0.9999007085246283
1373,No,1.0,0.9999281219647156
1374,No,1.0,0.9997059971582786
1375,No,0.9,0.9997453146368258
1376,No,1.0,0.9999113161575117
1377,No,1.0,0.9997984577182182
1378,No,0.9,0.9923046369128794
1379,No,0.8,0.4971326263613058
1380,No,0.8,0.6220153095508139
1381,No,0.8,0.93974401048568
1382,No,0.9,0.6219667061227565
1383,No,0.9,0.9963397737095677
1384,No,0.9,0.9997046866207177
1385,No,0.9,0.9992228829793135
1386,No,0.9,0.9993159684851166
1387,No,0.9,0.9996544125395745
1388,No,1.0,0.999806918234615
1389,No,1.0,0.9999287179248457
1390,No,1.0,0.9997343530869288
1391,No,1.0,0.9999346775747843
1392,No,1.0,0.9998412384322287
1393,No,0.9,0.9997224386253953
1394,No,0.9,0.9998070374063454
1395,No,0.9,0.999687173507986
1396,No,0.9,0.9923518263495701
1397,No,0.9,0.9989172036600577
1398,No,0.8,0.9524228431880517
1399,No,0.9,0.9998859297211151
1400,No,0.9,0.9997196983330024
1401,No,0.9,0.9705097710447862
1402,Yes,0.7,0.9889035805353255
1403,No,1.0,0.9996650149483873
1404,No,1.0,0.9997460295069786
1405,No,0.9,0.9992320479075765
1406,No,0.9,0.9902017506228743
1407,No,0.8,0.9946999424426618
1408,No,0.9,0.9988615375386849
1409,Yes,0.7,0.8666531461579982
1410,Yes,0.8,0.9988604671562009
1411,No,0.8,0.7973581429391149
1412,No,0.8,0.9396980073460065
1413,No,0.8,0.8350369160081907
1414,No,0.8,0.8350780660881912
1415,Yes,0.7,0.9395348738138131
1416,Yes,0.6,0.8923472008937967
1417,Yes,0.7,0.9235042109536838
1418,No,0.8,0.7049187684007284
1419,No,0.8,0.904430277391995
1420,Yes,0.6,0.5294730776480503
1421,No,0.8,0.8662888890609209
1422,Yes,0.8,0.9989983349993418
1423,No,0.8,0.8930595133065016
1424,No,0.8,0.9888550861682415
1425,No,0.8,0.6217490197562134
1426,No,0.8,0.730790034654282
1427,Yes,0.6,0.5620047651024018
1428,Yes,0.6,0.6502835651325309
1429,No,0.8,0.9705386280334026
1430,Yes,0.6,0.6789619893472338
1431,Yes,0.6,0.7306166489155518
1432,No,0.8,0.8931312975139378
1433,No,0.8,0.9795656034858304
1434,No,0.9,0.9990452116326967
1435,No,0.8,0.5921541752033237
1436,No,0.8,0.9044528989223735
1437,No,0.8,0.9239362993863153
1438,No,0.8,0.7768783484328952
1439,No,0.8,0.5307864560111676
1440,No,0.8,0.6221431016692796
1441,No,0.8,0.7305175182872481
1442,Yes,0.6,0.5613034180082765
1443,No,0.8,0.9705280743349669
1444,No,0.8,0.9147161021007509
1445,Yes,0.6,0.7766450729091252
1446,No,0.8,0.9239795517027689
1447,Yes,0.7,0.9795108146116069
1448,Yes,0.7,0.985757494275618
1449,No,0.8,0.9700556906393422
1450,Yes,0.7,0.9523973223949822
1451,Yes,0.7,0.9623808427113996
1452,No,0.8,0.8516093894135408
1453,Yes,0.6,0.7537253448070588
1454,Yes,0.9,0.9997777240910909
1455,Yes,0.9,0.9995910410382965
1456,Yes,0.8,0.999721247184142
1457,No,0.8,0.5309287481901771
1458,No,0.8,0.6510758738413756
1459,No,0.8,0.9922359731331967
1460,Yes,0.6,0.8667157432465384
1461,No,0.8,0.7306856977633742
1462,No,0.8,0.9768356053697841
1463,No,0.8,0.9322682007980243
1464,Yes,0.6,0.8511933996603823
1465,Yes,0.7,0.9576325118983492
1466,Yes,0.9,0.9999203745371731
1467,No,0.9,0.9992103855805068
1468,No,0.8,0.7979060354644634
1469,No,0.9,0.9795692636064065
1470,No,0.9,0.995322513293951
1471,Yes,0.6,0.7049951794248105
1472,Yes,0.6,0.5616671387705383
1473,No,0.8,0.9524282504340056
1474,No,0.8,0.9524442523718931
1475,No,0.9,0.9997808221647002
1476,No,0.8,0.9577856965730733
1477,No,0.8,0.7305408137555659
1478,No,0.9,0.9997916655779531
1479,Yes,0.6,0.6508603164318812
1480,Yes,0.6,0.7543225067782913
1481,Yes,0.6,0.5617143112114872
1482,Yes,0.6,0.7295420620264512
1483,No,0.9,0.9840015157377955
1484,No,0.8,0.9667358842948587
